ID,CitiesVisited
247-15,Both NYC and TKY
845-25,Both NYC and TKY
458-03,Both NYC and TKY
560-18,Both NYC and TKY
150-14,Both NYC and TKY
693-28,Both NYC and TKY
175-19,Both NYC and TKY
563-26,Both NYC and TKY
802-11,Both NYC and TKY
677-25,Both NYC and TKY
1055-09,Both NYC and TKY
962-11,Both NYC and TKY
990-10,Both NYC and TKY
491-19,Both NYC and TKY
651-13,Both NYC and TKY
592-12,Both NYC and TKY
500-11,Both NYC and TKY
956-18,Both NYC and TKY
1013-11,Both NYC and TKY
383-09,Both NYC and TKY
572-15,Both NYC and TKY
721-14,Both NYC and TKY
39-12,Both NYC and TKY
493-17,Both NYC and TKY
503-04,Both NYC and TKY
311-05,Both NYC and TKY
514-18,Both NYC and TKY
994-14,Both NYC and TKY
304-19,Both NYC and TKY
718-22,Both NYC and TKY
521-09,Both NYC and TKY
669-14,Both NYC and TKY
459-19,Both NYC and TKY
286-14,Both NYC and TKY
653-28,Both NYC and TKY
975-08,Both NYC and TKY
82-29,Both NYC and TKY
1005-12,Both NYC and TKY
224-26,Both NYC and TKY
212-29,Both NYC and TKY
912-28,Both NYC and TKY
558-15,Both NYC and TKY
116-29,Both NYC and TKY
847-05,Both NYC and TKY
684-05,Both NYC and TKY
30-11,Both NYC and TKY
627-04,Both NYC and TKY
207-08,Both NYC and TKY
957-29,Both NYC and TKY
206-05,Both NYC and TKY
366-28,Both NYC and TKY
11-27,Both NYC and TKY
27-17,Both NYC and TKY
315-30,Both NYC and TKY
275-11,Both NYC and TKY
1064-27,Both NYC and TKY
848-17,Both NYC and TKY
1005-11,Both NYC and TKY
185-22,Both NYC and TKY
913-11,Both NYC and TKY
159-16,Both NYC and TKY
375-27,Both NYC and TKY
878-11,Both NYC and TKY
667-13,Both NYC and TKY
937-28,Both NYC and TKY
373-19,Both NYC and TKY
1045-21,Both NYC and TKY
912-19,Both NYC and TKY
69-11,Both NYC and TKY
495-11,Both NYC and TKY
1016-04,Both NYC and TKY
529-15,Both NYC and TKY
408-17,Both NYC and TKY
560-02,Both NYC and TKY
51-16,Both NYC and TKY
456-22,Both NYC and TKY
558-11,Both NYC and TKY
845-17,Both NYC and TKY
619-22,Both NYC and TKY
237-04,Both NYC and TKY
298-16,Both NYC and TKY
847-07,Both NYC and TKY
784-26,Both NYC and TKY
378-28,Both NYC and TKY
432-02,Both NYC and TKY
218-24,Both NYC and TKY
65-11,Both NYC and TKY
330-27,Both NYC and TKY
922-28,Both NYC and TKY
491-25,Both NYC and TKY
1007-25,Both NYC and TKY
690-02,Both NYC and TKY
449-17,Both NYC and TKY
273-18,Both NYC and TKY
739-11,Both NYC and TKY
432-04,Both NYC and TKY
1030-26,Both NYC and TKY
351-14,Both NYC and TKY
506-24,Both NYC and TKY
929-09,Both NYC and TKY
136-04,Both NYC and TKY
767-03,Both NYC and TKY
116-12,Both NYC and TKY
294-10,Both NYC and TKY
30-26,Both NYC and TKY
119-17,Both NYC and TKY
877-30,Both NYC and TKY
319-16,Both NYC and TKY
319-13,Both NYC and TKY
936-01,Both NYC and TKY
133-04,Both NYC and TKY
261-25,Both NYC and TKY
325-11,Both NYC and TKY
506-12,Both NYC and TKY
130-15,Both NYC and TKY
1073-17,Both NYC and TKY
363-27,Both NYC and TKY
534-11,Both NYC and TKY
291-13,Both NYC and TKY
855-25,Both NYC and TKY
18-25,Both NYC and TKY
884-14,Both NYC and TKY
1057-14,Both NYC and TKY
1031-09,Both NYC and TKY
746-08,Both NYC and TKY
346-07,Both NYC and TKY
1021-13,Both NYC and TKY
549-04,Both NYC and TKY
673-25,Both NYC and TKY
277-25,Both NYC and TKY
253-11,Both NYC and TKY
578-16,Both NYC and TKY
453-15,Both NYC and TKY
912-09,Both NYC and TKY
645-18,Both NYC and TKY
374-11,Both NYC and TKY
925-29,Both NYC and TKY
783-15,Both NYC and TKY
868-12,Both NYC and TKY
395-11,Both NYC and TKY
157-03,Both NYC and TKY
159-15,Both NYC and TKY
21-28,Both NYC and TKY
418-22,Both NYC and TKY
313-08,Both NYC and TKY
333-11,Both NYC and TKY
881-09,Both NYC and TKY
358-29,Both NYC and TKY
503-27,Both NYC and TKY
628-16,Both NYC and TKY
888-04,Both NYC and TKY
985-09,Both NYC and TKY
646-06,Both NYC and TKY
948-19,Both NYC and TKY
142-12,Both NYC and TKY
951-05,Both NYC and TKY
161-27,Both NYC and TKY
610-11,Both NYC and TKY
372-05,Both NYC and TKY
710-07,Both NYC and TKY
464-15,Both NYC and TKY
478-07,Both NYC and TKY
610-08,Both NYC and TKY
1012-04,Both NYC and TKY
267-09,Both NYC and TKY
230-11,Both NYC and TKY
758-05,Both NYC and TKY
608-16,Both NYC and TKY
261-13,Both NYC and TKY
779-17,Both NYC and TKY
965-21,Both NYC and TKY
752-13,Both NYC and TKY
255-19,Both NYC and TKY
514-13,Both NYC and TKY
716-11,Both NYC and TKY
888-13,Both NYC and TKY
690-23,Both NYC and TKY
484-05,Both NYC and TKY
264-09,Both NYC and TKY
208-18,Both NYC and TKY
53-21,Both NYC and TKY
495-12,Both NYC and TKY
777-24,Both NYC and TKY
75-05,Both NYC and TKY
404-07,Both NYC and TKY
344-21,Both NYC and TKY
449-11,Both NYC and TKY
285-22,Both NYC and TKY
299-28,Both NYC and TKY
149-10,Both NYC and TKY
325-19,Both NYC and TKY
620-25,Both NYC and TKY
59-21,Both NYC and TKY
295-28,Both NYC and TKY
380-07,Both NYC and TKY
130-04,Both NYC and TKY
869-29,Both NYC and TKY
204-25,Both NYC and TKY
330-31,Both NYC and TKY
1058-23,Both NYC and TKY
220-17,Both NYC and TKY
684-19,Both NYC and TKY
933-18,Both NYC and TKY
986-16,Both NYC and TKY
664-11,Both NYC and TKY
69-03,Both NYC and TKY
390-17,Both NYC and TKY
800-28,Both NYC and TKY
1076-18,Both NYC and TKY
251-22,Both NYC and TKY
391-30,Both NYC and TKY
168-10,Both NYC and TKY
460-25,Both NYC and TKY
975-15,Both NYC and TKY
187-29,Both NYC and TKY
292-03,Both NYC and TKY
970-15,Both NYC and TKY
881-05,Both NYC and TKY
339-05,Both NYC and TKY
327-13,Both NYC and TKY
691-05,Both NYC and TKY
726-19,Both NYC and TKY
920-17,Both NYC and TKY
842-17,Both NYC and TKY
502-28,Both NYC and TKY
992-19,Both NYC and TKY
192-09,Both NYC and TKY
233-19,Both NYC and TKY
364-18,Both NYC and TKY
456-28,Both NYC and TKY
839-28,Both NYC and TKY
436-18,Both NYC and TKY
168-16,Both NYC and TKY
37-14,Both NYC and TKY
287-22,Both NYC and TKY
358-08,Both NYC and TKY
277-09,Both NYC and TKY
315-27,Both NYC and TKY
272-07,Both NYC and TKY
344-29,Both NYC and TKY
353-23,Both NYC and TKY
277-11,Both NYC and TKY
214-05,Both NYC and TKY
883-05,Both NYC and TKY
593-08,Both NYC and TKY
390-03,Both NYC and TKY
292-11,Both NYC and TKY
256-26,Both NYC and TKY
543-03,Both NYC and TKY
409-25,Both NYC and TKY
1012-29,Both NYC and TKY
214-02,Both NYC and TKY
955-13,Both NYC and TKY
208-27,Both NYC and TKY
615-07,Both NYC and TKY
965-19,Both NYC and TKY
149-05,Both NYC and TKY
788-22,Both NYC and TKY
1020-22,Both NYC and TKY
253-06,Both NYC and TKY
750-15,Both NYC and TKY
928-16,Both NYC and TKY
111-14,Both NYC and TKY
355-22,Both NYC and TKY
391-02,Both NYC and TKY
557-19,Both NYC and TKY
928-17,Both NYC and TKY
879-07,Both NYC and TKY
454-17,Both NYC and TKY
912-27,Both NYC and TKY
533-31,Both NYC and TKY
159-22,Both NYC and TKY
806-19,Both NYC and TKY
553-08,Both NYC and TKY
56-31,Both NYC and TKY
948-29,Both NYC and TKY
697-07,Both NYC and TKY
127-14,Both NYC and TKY
248-09,Both NYC and TKY
1063-14,Both NYC and TKY
286-16,Both NYC and TKY
733-22,Both NYC and TKY
39-26,Both NYC and TKY
697-16,Both NYC and TKY
161-21,Both NYC and TKY
615-05,Both NYC and TKY
708-14,Both NYC and TKY
588-29,Both NYC and TKY
575-13,Both NYC and TKY
627-28,Both NYC and TKY
282-08,Both NYC and TKY
443-11,Both NYC and TKY
56-22,Both NYC and TKY
65-07,Both NYC and TKY
938-08,Both NYC and TKY
453-29,Both NYC and TKY
680-22,Both NYC and TKY
307-18,Both NYC and TKY
266-17,Both NYC and TKY
1010-07,Both NYC and TKY
594-24,Both NYC and TKY
845-27,Both NYC and TKY
443-07,Both NYC and TKY
677-17,Both NYC and TKY
822-12,Both NYC and TKY
259-28,Both NYC and TKY
995-04,Both NYC and TKY
449-05,Both NYC and TKY
533-25,Both NYC and TKY
250-18,Both NYC and TKY
1013-08,Both NYC and TKY
235-14,Both NYC and TKY
818-14,Both NYC and TKY
413-11,Both NYC and TKY
985-12,Both NYC and TKY
564-12,Both NYC and TKY
138-17,Both NYC and TKY
572-21,Both NYC and TKY
50-13,Both NYC and TKY
682-28,Both NYC and TKY
660-16,Both NYC and TKY
970-27,Both NYC and TKY
459-15,Both NYC and TKY
7-31,Both NYC and TKY
704-19,Both NYC and TKY
342-14,Both NYC and TKY
938-28,Both NYC and TKY
563-25,Both NYC and TKY
439-28,Both NYC and TKY
791-13,Both NYC and TKY
119-05,Both NYC and TKY
559-07,Both NYC and TKY
680-06,Both NYC and TKY
1020-05,Both NYC and TKY
1013-09,Both NYC and TKY
104-17,Both NYC and TKY
15-16,Both NYC and TKY
1026-14,Both NYC and TKY
181-24,Both NYC and TKY
131-07,Both NYC and TKY
673-29,Both NYC and TKY
697-11,Both NYC and TKY
564-21,Both NYC and TKY
52-29,Both NYC and TKY
533-04,Both NYC and TKY
921-08,Both NYC and TKY
779-02,Both NYC and TKY
278-22,Both NYC and TKY
727-27,Both NYC and TKY
947-16,Both NYC and TKY
510-13,Both NYC and TKY
123-25,Both NYC and TKY
89-29,Both NYC and TKY
526-15,Both NYC and TKY
129-15,Both NYC and TKY
854-28,Both NYC and TKY
353-04,Both NYC and TKY
674-19,Both NYC and TKY
152-09,Both NYC and TKY
128-07,Both NYC and TKY
1082-09,Both NYC and TKY
921-19,Both NYC and TKY
142-07,Both NYC and TKY
281-13,Both NYC and TKY
1055-19,Both NYC and TKY
116-05,Both NYC and TKY
832-09,Both NYC and TKY
376-22,Both NYC and TKY
814-06,Both NYC and TKY
277-28,Both NYC and TKY
194-27,Both NYC and TKY
515-15,Both NYC and TKY
46-17,Both NYC and TKY
781-19,Both NYC and TKY
1000-17,Both NYC and TKY
75-14,Both NYC and TKY
18-19,Both NYC and TKY
975-17,Both NYC and TKY
282-22,Both NYC and TKY
970-29,Both NYC and TKY
365-28,Both NYC and TKY
1047-17,Both NYC and TKY
506-11,Both NYC and TKY
383-25,Both NYC and TKY
908-10,Both NYC and TKY
632-07,Both NYC and TKY
85-13,Both NYC and TKY
648-03,Both NYC and TKY
964-05,Both NYC and TKY
1018-16,Both NYC and TKY
277-31,Both NYC and TKY
521-12,Both NYC and TKY
1054-08,Both NYC and TKY
261-16,Both NYC and TKY
887-08,Both NYC and TKY
1039-09,Both NYC and TKY
294-14,Both NYC and TKY
155-21,Both NYC and TKY
645-03,Both NYC and TKY
782-28,Both NYC and TKY
792-27,Both NYC and TKY
448-16,Both NYC and TKY
329-09,Both NYC and TKY
575-17,Both NYC and TKY
646-13,Both NYC and TKY
814-24,Both NYC and TKY
770-03,Both NYC and TKY
393-13,Both NYC and TKY
902-29,Both NYC and TKY
37-02,Both NYC and TKY
823-17,Both NYC and TKY
277-15,Both NYC and TKY
135-12,Both NYC and TKY
123-02,Both NYC and TKY
1004-12,Both NYC and TKY
820-29,Both NYC and TKY
1061-03,Both NYC and TKY
591-04,Both NYC and TKY
643-13,Both NYC and TKY
130-25,Both NYC and TKY
373-27,Both NYC and TKY
75-09,Both NYC and TKY
412-17,Both NYC and TKY
1013-05,Both NYC and TKY
1064-28,Both NYC and TKY
953-25,Both NYC and TKY
514-19,Both NYC and TKY
322-14,Both NYC and TKY
370-14,Both NYC and TKY
285-08,Both NYC and TKY
908-13,Both NYC and TKY
779-14,Both NYC and TKY
504-16,Both NYC and TKY
968-19,Both NYC and TKY
807-21,Both NYC and TKY
173-04,Both NYC and TKY
455-01,Both NYC and TKY
134-13,Both NYC and TKY
253-09,Both NYC and TKY
143-13,Both NYC and TKY
133-19,Both NYC and TKY
449-15,Both NYC and TKY
90-03,Both NYC and TKY
267-14,Both NYC and TKY
974-15,Both NYC and TKY
1025-29,Both NYC and TKY
111-09,Both NYC and TKY
271-10,Both NYC and TKY
653-12,Both NYC and TKY
931-21,Both NYC and TKY
21-16,Both NYC and TKY
778-08,Both NYC and TKY
32-09,Both NYC and TKY
972-17,Both NYC and TKY
691-21,Both NYC and TKY
439-19,Both NYC and TKY
431-15,Both NYC and TKY
213-22,Both NYC and TKY
1074-07,Both NYC and TKY
383-07,Both NYC and TKY
584-05,Both NYC and TKY
466-26,Both NYC and TKY
843-04,Both NYC and TKY
958-13,Both NYC and TKY
458-11,Both NYC and TKY
958-27,Both NYC and TKY
81-11,Both NYC and TKY
997-03,Both NYC and TKY
857-13,Both NYC and TKY
448-17,Both NYC and TKY
739-05,Both NYC and TKY
779-07,Both NYC and TKY
888-28,Both NYC and TKY
116-09,Both NYC and TKY
206-12,Both NYC and TKY
627-19,Both NYC and TKY
120-13,Both NYC and TKY
643-04,Both NYC and TKY
448-04,Both NYC and TKY
530-24,Both NYC and TKY
378-11,Both NYC and TKY
144-16,Both NYC and TKY
558-14,Both NYC and TKY
975-01,Both NYC and TKY
91-26,Both NYC and TKY
558-13,Both NYC and TKY
986-22,Both NYC and TKY
315-28,Both NYC and TKY
203-08,Both NYC and TKY
1055-07,Both NYC and TKY
83-13,Both NYC and TKY
521-15,Both NYC and TKY
333-22,Both NYC and TKY
668-17,Both NYC and TKY
355-19,Both NYC and TKY
734-27,Both NYC and TKY
182-26,Both NYC and TKY
628-18,Both NYC and TKY
506-17,Both NYC and TKY
881-19,Both NYC and TKY
448-15,Both NYC and TKY
164-05,Both NYC and TKY
575-21,Both NYC and TKY
275-09,Both NYC and TKY
111-16,Both NYC and TKY
893-07,Both NYC and TKY
399-28,Both NYC and TKY
27-11,Both NYC and TKY
760-06,Both NYC and TKY
347-05,Both NYC and TKY
817-17,Both NYC and TKY
296-05,Both NYC and TKY
776-25,Both NYC and TKY
668-14,Both NYC and TKY
741-12,Both NYC and TKY
974-22,Both NYC and TKY
965-24,Both NYC and TKY
38-09,Both NYC and TKY
342-11,Both NYC and TKY
958-03,Both NYC and TKY
73-14,Both NYC and TKY
698-07,Both NYC and TKY
752-07,Both NYC and TKY
82-22,Both NYC and TKY
271-22,Both NYC and TKY
672-16,Both NYC and TKY
1083-17,Both NYC and TKY
519-22,Both NYC and TKY
259-04,Both NYC and TKY
920-27,Both NYC and TKY
346-26,Both NYC and TKY
328-12,Both NYC and TKY
52-16,Both NYC and TKY
1023-04,Both NYC and TKY
592-04,Both NYC and TKY
210-21,Both NYC and TKY
1073-11,Both NYC and TKY
466-12,Both NYC and TKY
699-28,Both NYC and TKY
186-01,Both NYC and TKY
857-24,Both NYC and TKY
525-14,Both NYC and TKY
212-06,Both NYC and TKY
430-16,Both NYC and TKY
289-18,Both NYC and TKY
943-11,Both NYC and TKY
397-27,Both NYC and TKY
777-17,Both NYC and TKY
207-04,Both NYC and TKY
529-28,Both NYC and TKY
357-09,Both NYC and TKY
417-04,Both NYC and TKY
521-27,Both NYC and TKY
978-13,Both NYC and TKY
885-28,Both NYC and TKY
1036-13,Both NYC and TKY
642-15,Both NYC and TKY
897-15,Both NYC and TKY
549-06,Both NYC and TKY
1004-10,Both NYC and TKY
372-11,Both NYC and TKY
9-14,Both NYC and TKY
496-10,Both NYC and TKY
621-04,Both NYC and TKY
770-15,Both NYC and TKY
21-08,Both NYC and TKY
300-15,Both NYC and TKY
650-25,Both NYC and TKY
96-25,Both NYC and TKY
206-04,Both NYC and TKY
162-25,Both NYC and TKY
768-27,Both NYC and TKY
957-07,Both NYC and TKY
408-03,Both NYC and TKY
364-13,Both NYC and TKY
807-09,Both NYC and TKY
912-16,Both NYC and TKY
637-19,Both NYC and TKY
365-06,Both NYC and TKY
60-11,Both NYC and TKY
937-17,Both NYC and TKY
422-23,Both NYC and TKY
543-24,Both NYC and TKY
471-09,Both NYC and TKY
172-27,Both NYC and TKY
23-21,Both NYC and TKY
901-29,Both NYC and TKY
70-31,Both NYC and TKY
1066-22,Both NYC and TKY
737-17,Both NYC and TKY
309-04,Both NYC and TKY
852-28,Both NYC and TKY
364-25,Both NYC and TKY
61-03,Both NYC and TKY
1007-12,Both NYC and TKY
443-04,Both NYC and TKY
493-14,Both NYC and TKY
412-02,Both NYC and TKY
718-18,Both NYC and TKY
309-02,Both NYC and TKY
974-23,Both NYC and TKY
864-12,Both NYC and TKY
932-09,Both NYC and TKY
397-15,Both NYC and TKY
805-16,Both NYC and TKY
891-25,Both NYC and TKY
469-15,Both NYC and TKY
118-03,Both NYC and TKY
895-22,Both NYC and TKY
569-15,Both NYC and TKY
196-06,Both NYC and TKY
1020-18,Both NYC and TKY
928-13,Both NYC and TKY
418-28,Both NYC and TKY
951-19,Both NYC and TKY
63-09,Both NYC and TKY
422-07,Both NYC and TKY
213-09,Both NYC and TKY
1029-18,Both NYC and TKY
443-05,Both NYC and TKY
129-29,Both NYC and TKY
116-24,Both NYC and TKY
378-18,Both NYC and TKY
99-05,Both NYC and TKY
365-07,Both NYC and TKY
212-23,Both NYC and TKY
313-29,Both NYC and TKY
416-04,Both NYC and TKY
912-13,Both NYC and TKY
818-13,Both NYC and TKY
603-15,Both NYC and TKY
365-16,Both NYC and TKY
206-16,Both NYC and TKY
770-28,Both NYC and TKY
701-24,Both NYC and TKY
427-28,Both NYC and TKY
220-12,Both NYC and TKY
712-13,Both NYC and TKY
218-11,Both NYC and TKY
845-28,Both NYC and TKY
261-17,Both NYC and TKY
485-29,Both NYC and TKY
457-14,Both NYC and TKY
725-28,Both NYC and TKY
415-07,Both NYC and TKY
278-14,Both NYC and TKY
299-22,Both NYC and TKY
365-11,Both NYC and TKY
915-14,Both NYC and TKY
643-25,Both NYC and TKY
309-17,Both NYC and TKY
417-14,Both NYC and TKY
838-08,Both NYC and TKY
311-15,Both NYC and TKY
1005-16,Both NYC and TKY
342-29,Both NYC and TKY
855-09,Both NYC and TKY
87-29,Both NYC and TKY
328-27,Both NYC and TKY
833-15,Both NYC and TKY
448-08,Both NYC and TKY
510-15,Both NYC and TKY
452-04,Both NYC and TKY
439-24,Both NYC and TKY
598-29,Both NYC and TKY
374-07,Both NYC and TKY
27-16,Both NYC and TKY
652-05,Both NYC and TKY
699-21,Both NYC and TKY
608-19,Both NYC and TKY
1020-02,Both NYC and TKY
305-29,Both NYC and TKY
679-22,Both NYC and TKY
995-29,Both NYC and TKY
157-18,Both NYC and TKY
677-09,Both NYC and TKY
507-16,Both NYC and TKY
46-29,Both NYC and TKY
425-25,Both NYC and TKY
560-17,Both NYC and TKY
273-10,Both NYC and TKY
458-26,Both NYC and TKY
612-29,Both NYC and TKY
275-26,Both NYC and TKY
1021-18,Both NYC and TKY
207-12,Both NYC and TKY
592-05,Both NYC and TKY
448-24,Both NYC and TKY
854-12,Both NYC and TKY
721-24,Both NYC and TKY
171-25,Both NYC and TKY
357-04,Both NYC and TKY
859-12,Both NYC and TKY
698-17,Both NYC and TKY
802-05,Both NYC and TKY
750-31,Both NYC and TKY
1065-27,Both NYC and TKY
423-21,Both NYC and TKY
657-05,Both NYC and TKY
458-22,Both NYC and TKY
142-25,Both NYC and TKY
762-27,Both NYC and TKY
668-04,Both NYC and TKY
519-09,Both NYC and TKY
927-13,Both NYC and TKY
831-21,Both NYC and TKY
181-22,Both NYC and TKY
1019-19,Both NYC and TKY
558-18,Both NYC and TKY
277-02,Both NYC and TKY
819-14,Both NYC and TKY
149-15,Both NYC and TKY
374-29,Both NYC and TKY
515-31,Both NYC and TKY
508-29,Both NYC and TKY
992-04,Both NYC and TKY
584-16,Both NYC and TKY
640-24,Both NYC and TKY
599-05,Both NYC and TKY
521-10,Both NYC and TKY
380-13,Both NYC and TKY
986-12,Both NYC and TKY
18-18,Both NYC and TKY
293-21,Both NYC and TKY
161-10,Both NYC and TKY
449-19,Both NYC and TKY
838-10,Both NYC and TKY
330-19,Both NYC and TKY
584-17,Both NYC and TKY
506-26,Both NYC and TKY
967-11,Both NYC and TKY
220-18,Both NYC and TKY
697-01,Both NYC and TKY
339-13,Both NYC and TKY
487-28,Both NYC and TKY
937-09,Both NYC and TKY
81-22,Both NYC and TKY
104-14,Both NYC and TKY
901-12,Both NYC and TKY
728-07,Both NYC and TKY
628-17,Both NYC and TKY
436-27,Both NYC and TKY
1064-25,Both NYC and TKY
238-03,Both NYC and TKY
723-13,Both NYC and TKY
330-12,Both NYC and TKY
792-09,Both NYC and TKY
839-05,Both NYC and TKY
454-19,Both NYC and TKY
192-22,Both NYC and TKY
361-09,Both NYC and TKY
267-03,Both NYC and TKY
397-14,Both NYC and TKY
196-14,Both NYC and TKY
652-09,Both NYC and TKY
267-08,Both NYC and TKY
422-17,Both NYC and TKY
27-09,Both NYC and TKY
452-13,Both NYC and TKY
136-28,Both NYC and TKY
855-03,Both NYC and TKY
475-11,Both NYC and TKY
208-17,Both NYC and TKY
333-09,Both NYC and TKY
388-16,Both NYC and TKY
266-27,Both NYC and TKY
785-08,Both NYC and TKY
578-11,Both NYC and TKY
1082-15,Both NYC and TKY
892-17,Both NYC and TKY
478-15,Both NYC and TKY
892-08,Both NYC and TKY
728-15,Both NYC and TKY
997-25,Both NYC and TKY
548-16,Both NYC and TKY
864-19,Both NYC and TKY
242-28,Both NYC and TKY
1004-08,Both NYC and TKY
347-18,Both NYC and TKY
682-22,Both NYC and TKY
868-29,Both NYC and TKY
560-10,Both NYC and TKY
334-21,Both NYC and TKY
939-11,Both NYC and TKY
380-18,Both NYC and TKY
557-17,Both NYC and TKY
557-18,Both NYC and TKY
792-28,Both NYC and TKY
396-24,Both NYC and TKY
136-11,Both NYC and TKY
210-07,Both NYC and TKY
836-11,Both NYC and TKY
632-16,Both NYC and TKY
484-07,Both NYC and TKY
698-24,Both NYC and TKY
423-14,Both NYC and TKY
487-29,Both NYC and TKY
571-28,Both NYC and TKY
104-01,Both NYC and TKY
324-04,Both NYC and TKY
61-29,Both NYC and TKY
990-27,Both NYC and TKY
1018-28,Both NYC and TKY
965-12,Both NYC and TKY
309-07,Both NYC and TKY
383-17,Both NYC and TKY
901-09,Both NYC and TKY
401-14,Both NYC and TKY
